study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061859	SRR19064887	905a1d93-71f6-491b-b654-26aa898ab36b
WallenZD_2022	PRJNA834801	SAMN28061860	SRR19064886	08ab162c-6374-4010-9f3a-7dcfa2e4e133
WallenZD_2022	PRJNA834801	SAMN28061861	SRR19064885	b16069aa-634c-4963-a5dd-55232116d0f5
WallenZD_2022	PRJNA834801	SAMN28061862	SRR19064884	f12389ee-9a46-4916-a073-066785a2a928
WallenZD_2022	PRJNA834801	SAMN28061863	SRR19064883	1d656842-e913-426a-9f48-9e2aa763924b
WallenZD_2022	PRJNA834801	SAMN28061864	SRR19064881	b7d87320-60c5-4fdb-977f-2effa11bf75d
WallenZD_2022	PRJNA834801	SAMN28061865	SRR19064880	802a446b-e037-4914-be23-5ce512d4f52f
WallenZD_2022	PRJNA834801	SAMN28061866	SRR19064879	224eeab8-9761-4363-82e0-819aaedd0722
WallenZD_2022	PRJNA834801	SAMN28061867	SRR19064878	fac5c400-9e13-445e-9329-ffc385049b29
WallenZD_2022	PRJNA834801	SAMN28061868	SRR19064877	1f9a1236-9232-47a3-a489-373206d2cc87
WallenZD_2022	PRJNA834801	SAMN28061869	SRR19064876	b5eeb95b-4741-4244-9f8f-50ec4ac48c36
WallenZD_2022	PRJNA834801	SAMN28061870	SRR19064875	11098f37-eadc-43aa-9f58-e996ffeaa5c7
WallenZD_2022	PRJNA834801	SAMN28061871	SRR19064874	39a42ba3-825e-4157-9534-f0c21aaafaf2
WallenZD_2022	PRJNA834801	SAMN28061872	SRR19064872	c9d04bfa-46a4-4bd8-90ad-075ccf320d7e
WallenZD_2022	PRJNA834801	SAMN28061873	SRR19064871	cd96fc38-901f-4af2-8a98-2b9851129dbd
WallenZD_2022	PRJNA834801	SAMN28061874	SRR19064873	b6c242bb-cf00-467c-8b0e-8fb929c9f3e8
WallenZD_2022	PRJNA834801	SAMN28061875	SRR19064869	65412b5c-9cfb-4ecb-99b6-babe323283b8
WallenZD_2022	PRJNA834801	SAMN28061876	SRR19064868	74111fb5-c509-45e8-a815-9852c81bfdb9
WallenZD_2022	PRJNA834801	SAMN28061877	SRR19064867	ddcc0096-7f71-4d2b-8968-245276b90ff3
WallenZD_2022	PRJNA834801	SAMN28061878	SRR19064866	a150a9de-2e47-4da1-96e3-b509db675a04
WallenZD_2022	PRJNA834801	SAMN28061879	SRR19064864	7c01ac94-74ea-4747-b695-047279ddd3da
WallenZD_2022	PRJNA834801	SAMN28061880	SRR19064863	06a0bf7b-eda4-4171-9d31-f7e8843a56de
WallenZD_2022	PRJNA834801	SAMN28061881	SRR19064862	424bdceb-4307-4412-b760-fe0174b79537
WallenZD_2022	PRJNA834801	SAMN28061882	SRR19064865	af904500-e86d-4cda-a15d-fdcc3b340873
WallenZD_2022	PRJNA834801	SAMN28061883	SRR19064861	445ce4bd-4524-4a4e-bbda-ddec82f1adb7
WallenZD_2022	PRJNA834801	SAMN28061884	SRR19064859	80e76fcd-3a19-43ed-8de3-84d230076fff
WallenZD_2022	PRJNA834801	SAMN28061885	SRR19064858	66c521ee-3655-47f3-ab2a-ae73cd77f29e
WallenZD_2022	PRJNA834801	SAMN28061886	SRR19064856	4788e0a6-a281-4e2f-943a-3eaab5e65e20
WallenZD_2022	PRJNA834801	SAMN28061887	SRR19064855	1e8e660f-b482-449f-bc25-bcd0c4851eb2
WallenZD_2022	PRJNA834801	SAMN28061888	SRR19064854	91d49a52-ef4c-42ac-bbc4-18a29f71982d
WallenZD_2022	PRJNA834801	SAMN28061889	SRR19064857	b36877f9-1cee-4244-8c4e-61dab38c6466
WallenZD_2022	PRJNA834801	SAMN28061890	SRR19064432	561c7232-e5e7-49ee-8f94-384ff9c8c6a2
WallenZD_2022	PRJNA834801	SAMN28061891	SRR19064431	43004623-3499-4918-a4a7-1979138fdd52
WallenZD_2022	PRJNA834801	SAMN28061892	SRR19064430	0d16e922-4809-487c-8638-7a2f75ce12c6
WallenZD_2022	PRJNA834801	SAMN28061893	SRR19064429	c44b06a3-7af3-4909-b935-88492fc66a85
WallenZD_2022	PRJNA834801	SAMN28061894	SRR19064427	13fa68eb-1213-4d5d-be2f-c8eef75d5182
WallenZD_2022	PRJNA834801	SAMN28061895	SRR19064426	791093fd-af30-48ad-988b-bc33534425d1
WallenZD_2022	PRJNA834801	SAMN28061896	SRR19064425	c60be393-4651-497c-8002-d3a394131ad9
WallenZD_2022	PRJNA834801	SAMN28061897	SRR19064424	4bc3a3be-1040-47e2-8095-88d4ff42327d
WallenZD_2022	PRJNA834801	SAMN28061898	SRR19064423	25eb53f4-5fdd-4371-856d-f93557903e86
WallenZD_2022	PRJNA834801	SAMN28061899	SRR19064422	00b83721-78dd-44ff-a0dd-fdbbbf3e105f
WallenZD_2022	PRJNA834801	SAMN28061900	SRR19064421	d3a4cbdc-9259-48f4-88a0-7e07e96c13f8
WallenZD_2022	PRJNA834801	SAMN28061901	SRR19064420	1c5b3872-febf-4cfe-9ac9-c345f01cab74
WallenZD_2022	PRJNA834801	SAMN28061902	SRR19064419	83fb4909-c20d-4441-80e7-e1ffc4de2d5a
WallenZD_2022	PRJNA834801	SAMN28061903	SRR19064417	37c1f5a2-5e20-4763-b0a7-18430678dd7d
WallenZD_2022	PRJNA834801	SAMN28061904	SRR19064415	87f2537d-9567-4b25-92b6-bea505b1050d
WallenZD_2022	PRJNA834801	SAMN28061905	SRR19064418	64683195-fd1a-41ff-bbb9-afb8a525a72c
WallenZD_2022	PRJNA834801	SAMN28061906	SRR19064414	0e9e29f5-5850-4f5a-9e6c-b6b734155883
WallenZD_2022	PRJNA834801	SAMN28061907	SRR19064413	a21873bd-7924-47de-9b2f-e92d1381f1b5
WallenZD_2022	PRJNA834801	SAMN28061908	SRR19064641	ae55f7ac-7e27-4ecb-94d3-c62738d19734
WallenZD_2022	PRJNA834801	SAMN28061909	SRR19064640	a147a0c4-1fd2-463c-bcd2-12f707683874
WallenZD_2022	PRJNA834801	SAMN28061910	SRR19064638	a3102eca-1fee-42de-8e69-9d9c3f4b1cbc
WallenZD_2022	PRJNA834801	SAMN28061911	SRR19064637	6094fcd3-5bdf-4a33-97b6-f1f88d8e3d35
WallenZD_2022	PRJNA834801	SAMN28061912	SRR19064636	2f522e59-95ef-43d6-9a56-ce4d7c8f2487
WallenZD_2022	PRJNA834801	SAMN28061913	SRR19064639	8d982662-1a2e-47a4-91cb-73108fc69b86
WallenZD_2022	PRJNA834801	SAMN28061914	SRR19064634	80611414-4dd3-4cd2-830f-ac117b143f9b
WallenZD_2022	PRJNA834801	SAMN28061915	SRR19064633	5b82870f-0a9a-4a2f-b793-79781a4fe582
WallenZD_2022	PRJNA834801	SAMN28061916	SRR19064632	fe8e61a1-f5af-44af-8c30-0b5e8b7b0c91
WallenZD_2022	PRJNA834801	SAMN28061917	SRR19064630	48c1ec5a-537e-496a-96a3-57db39047320
WallenZD_2022	PRJNA834801	SAMN28061918	SRR19064629	1f6d1641-b6d9-4900-a5f7-511428665820
WallenZD_2022	PRJNA834801	SAMN28061919	SRR19064628	0c4416d7-906b-4c23-990f-a2103ff80362
WallenZD_2022	PRJNA834801	SAMN28061920	SRR19064631	5194c30f-8ebd-4261-b9d7-a0517d6c33b8
WallenZD_2022	PRJNA834801	SAMN28061921	SRR19064627	0ee93b49-9617-4097-a315-8c740a7cc080
WallenZD_2022	PRJNA834801	SAMN28061922	SRR19064626	55c79312-7c33-472f-909d-1d44eabbdc85
WallenZD_2022	PRJNA834801	SAMN28061923	SRR19064625	2d8ff7d2-a4a7-4785-b1d2-0bcf3d031b9d
WallenZD_2022	PRJNA834801	SAMN28061924	SRR19064622	bb024158-7dfa-4aea-8a9f-857073c44616
WallenZD_2022	PRJNA834801	SAMN28061925	SRR19064621	e59fa921-f9de-4b8b-bd0e-ec85537ae048
WallenZD_2022	PRJNA834801	SAMN28061926	SRR19064412	18addccc-dd32-45bd-969b-d69494b57ae4
WallenZD_2022	PRJNA834801	SAMN28061927	SRR19064411	50dc110e-6766-4d60-9102-0669c369c3f8
WallenZD_2022	PRJNA834801	SAMN28061928	SRR19064410	0df871c1-d79e-4303-96c9-633373c43280
WallenZD_2022	PRJNA834801	SAMN28061929	SRR19064409	5feacfee-cae1-4541-a94a-8fe8585970b6
WallenZD_2022	PRJNA834801	SAMN28061930	SRR19064408	5cd14875-8d05-4a9a-b9b9-8ed09a5da4e6
WallenZD_2022	PRJNA834801	SAMN28061931	SRR19064407	0a74878a-37d3-4e61-998f-c164ffa66330
WallenZD_2022	PRJNA834801	SAMN28061932	SRR19064406	55a92cef-91a2-4342-ba19-64b31c3b94f4
WallenZD_2022	PRJNA834801	SAMN28061933	SRR19064404	14113222-62b7-47e6-a3fd-e4a09aa4aa5f
WallenZD_2022	PRJNA834801	SAMN28061934	SRR19064402	09c9266c-eaf9-418f-be5b-8ba611e939b2
WallenZD_2022	PRJNA834801	SAMN28061935	SRR19064405	6964b44f-f79c-4855-a5f4-db09cca4be82
WallenZD_2022	PRJNA834801	SAMN28061936	SRR19064401	2da82330-e19d-444a-bce5-9ac4885af8fa
WallenZD_2022	PRJNA834801	SAMN28061937	SRR19064400	53951613-8b3e-412d-acb4-4f9fb343c318
WallenZD_2022	PRJNA834801	SAMN28061938	SRR19064399	cf1a10f7-5748-4c20-8646-531ce9bdb274
WallenZD_2022	PRJNA834801	SAMN28061939	SRR19064398	300c722b-3008-43ce-97ea-eacad8faa081
WallenZD_2022	PRJNA834801	SAMN28061940	SRR19064396	85a4f406-0977-4ed3-9b2a-18b88a70acd1
WallenZD_2022	PRJNA834801	SAMN28061941	SRR19064395	3163c9a0-b610-458d-aee3-ce0750d4ae59
WallenZD_2022	PRJNA834801	SAMN28061942	SRR19064394	753c6884-db67-4b4c-9159-17f5c08bb9dc
WallenZD_2022	PRJNA834801	SAMN28061943	SRR19064397	f8cf0f60-525f-4416-b174-37fcf34d18f1
WallenZD_2022	PRJNA834801	SAMN28061944	SRR19064392	4bb29374-ca82-43c9-bc0d-b51461d7d551
WallenZD_2022	PRJNA834801	SAMN28061945	SRR19064620	98265f1e-8a58-4d2e-b18a-cc3f800714bf
WallenZD_2022	PRJNA834801	SAMN28061946	SRR19064619	e8b1f3b8-c8e8-4718-92fe-4fa1684dcc68
WallenZD_2022	PRJNA834801	SAMN28061947	SRR19064618	bb8c82d6-2d4d-40c8-9e0f-70830bd61b16
WallenZD_2022	PRJNA834801	SAMN28061948	SRR19064617	8558f298-fa34-46ab-86da-d90e0b789eef
WallenZD_2022	PRJNA834801	SAMN28061949	SRR19064616	d0e73641-f276-4254-b08a-239280cd5f74
WallenZD_2022	PRJNA834801	SAMN28061950	SRR19064615	e17a49ce-03c7-4034-b50b-a28b311381c4
WallenZD_2022	PRJNA834801	SAMN28061951	SRR19064614	8c6d61a0-5725-484f-a3d1-55090aa06000
WallenZD_2022	PRJNA834801	SAMN28061952	SRR19064612	c549ae1f-7405-417a-a7d4-792b7497e7e2
WallenZD_2022	PRJNA834801	SAMN28061953	SRR19064611	8bbd10f9-14b1-4950-96e5-263ad1c67496
WallenZD_2022	PRJNA834801	SAMN28061954	SRR19064613	cd15deae-5387-4037-9e06-4afd3429731e
WallenZD_2022	PRJNA834801	SAMN28061955	SRR19064609	5c61b375-c20b-458d-8e86-e82f778faff8
WallenZD_2022	PRJNA834801	SAMN28061956	SRR19064608	90779d0d-813c-4ed2-9126-0eda6906dc61
WallenZD_2022	PRJNA834801	SAMN28061957	SRR19064607	bd7c0981-e429-4c3d-a564-146fb9de99e1
WallenZD_2022	PRJNA834801	SAMN28061958	SRR19064606	cec0e3ce-57b4-4bb6-9bbb-ac4ec74cfd02
WallenZD_2022	PRJNA834801	SAMN28061959	SRR19064604	9cfced69-76e3-4658-ba7b-669107c9f946
WallenZD_2022	PRJNA834801	SAMN28061960	SRR19064603	f77926d1-e02a-48da-b35a-04fe0f5f6774
WallenZD_2022	PRJNA834801	SAMN28061961	SRR19064602	b442b706-dc54-4bca-89db-ecdb680d3380
WallenZD_2022	PRJNA834801	SAMN28061962	SRR19064605	0f4943b5-c4bc-42a7-ae97-4e86f194204b
WallenZD_2022	PRJNA834801	SAMN28061963	SRR19064601	40bf59cd-838b-4a26-a916-9de1d7cd9f5a
WallenZD_2022	PRJNA834801	SAMN28061964	SRR19064853	c344f175-e908-45aa-bb66-73187d88c7bc
WallenZD_2022	PRJNA834801	SAMN28061965	SRR19064852	074cc7b6-e4ec-47ae-90eb-6321dcbadcc8
WallenZD_2022	PRJNA834801	SAMN28061966	SRR19064850	5de75d1b-c37f-4ba7-9205-960bca20cf54
WallenZD_2022	PRJNA834801	SAMN28061967	SRR19064849	99b6b471-367a-4b8e-9058-f46ea8cdb463
WallenZD_2022	PRJNA834801	SAMN28061968	SRR19064848	d3e5ad5a-385a-4020-9c9e-6e376d2f033e
WallenZD_2022	PRJNA834801	SAMN28061969	SRR19064851	7178bb69-0d76-4206-9aa4-161e3d93477c
WallenZD_2022	PRJNA834801	SAMN28061970	SRR19064847	cc1f30a0-45d9-41b1-b592-7d0892919ee7
WallenZD_2022	PRJNA834801	SAMN28061971	SRR19064846	dadab6e8-192a-47b4-aefc-d41c11e7b858
WallenZD_2022	PRJNA834801	SAMN28061972	SRR19064845	2815adda-f350-4522-9ac6-3458eb716366
WallenZD_2022	PRJNA834801	SAMN28061973	SRR19064844	ea09de60-7bb9-43a2-aa44-7b7d4084bd5d
WallenZD_2022	PRJNA834801	SAMN28061974	SRR19064841	9f4168ec-59ed-40f7-a26c-28782d55bec0
WallenZD_2022	PRJNA834801	SAMN28061975	SRR19064840	36f2c964-ad31-4a78-81fd-2ba58ee41505
WallenZD_2022	PRJNA834801	SAMN28061976	SRR19064843	b3b1bf9a-920a-4149-aa9f-61593d3389f9
WallenZD_2022	PRJNA834801	SAMN28061977	SRR19064839	6db9533f-effe-461e-9fc4-2ce9bffe4b4a
WallenZD_2022	PRJNA834801	SAMN28061978	SRR19064838	2c03e732-9a87-41c9-a288-79883264317f
WallenZD_2022	PRJNA834801	SAMN28061979	SRR19064837	0c4d0bfc-a188-425f-8ae0-83ed80d5ff0f
WallenZD_2022	PRJNA834801	SAMN28061980	SRR19064836	ff4e2926-6c63-4d89-ad2b-f699ebf5b949
WallenZD_2022	PRJNA834801	SAMN28061981	SRR19064835	50c41490-ed73-442c-96f4-96e513ba5e12
WallenZD_2022	PRJNA834801	SAMN28061982	SRR19064834	21e94565-7706-416a-b9bf-78542b195d21
WallenZD_2022	PRJNA834801	SAMN28061983	SRR19064833	1629179a-1c00-460b-9857-2d6d8bbe6033
WallenZD_2022	PRJNA834801	SAMN28061984	SRR19064831	fa2e12b5-c70f-4946-834f-aab4c7bdddb8
WallenZD_2022	PRJNA834801	SAMN28061985	SRR19064829	4598f0f5-e54e-4458-824d-17a13e65a3b5
WallenZD_2022	PRJNA834801	SAMN28061986	SRR19064828	d2cd3185-1b50-49d0-8e1c-bb46d00bcb2b
WallenZD_2022	PRJNA834801	SAMN28061987	SRR19064827	91045a2a-acfb-48d4-abd1-a41f221e035a
WallenZD_2022	PRJNA834801	SAMN28061988	SRR19064830	da4389bb-415c-4ca1-bad6-87fc4f6e9e64
WallenZD_2022	PRJNA834801	SAMN28061989	SRR19064826	cb75d314-5fdc-49bf-90fb-1b16ecebae50
WallenZD_2022	PRJNA834801	SAMN28061990	SRR19064825	1888d117-875a-4898-8bec-f698670556cb
WallenZD_2022	PRJNA834801	SAMN28061991	SRR19064824	21bc0688-dcd4-43b5-bc4c-8f4c1c93e2bd
WallenZD_2022	PRJNA834801	SAMN28061992	SRR19064823	f38a067d-c298-4bcb-9b1d-2e2973ab463e
WallenZD_2022	PRJNA834801	SAMN28061993	SRR19064821	545218e6-9efc-486f-b5a5-8fd3b6fcbd59
WallenZD_2022	PRJNA834801	SAMN28061994	SRR19064819	186dfe45-904c-4de1-a452-f19f66c67ce8
WallenZD_2022	PRJNA834801	SAMN28061995	SRR19064822	5148ae04-16f9-461b-8d83-ff96abc5935f
WallenZD_2022	PRJNA834801	SAMN28061996	SRR19064818	373d0c88-14e9-4e8c-a031-f5c173a4a53d
WallenZD_2022	PRJNA834801	SAMN28061997	SRR19064817	d9d368b9-587a-41b8-84c4-a479500f590a
WallenZD_2022	PRJNA834801	SAMN28061998	SRR19064816	6fadf89e-4d6d-4e44-a3b5-65537c3d625c
WallenZD_2022	PRJNA834801	SAMN28061999	SRR19064815	4a29eb42-d2b4-44f9-afb7-d27bda5e6dc4
WallenZD_2022	PRJNA834801	SAMN28062000	SRR19064813	6504110b-bd35-4cb4-b78f-6672a1eef403
WallenZD_2022	PRJNA834801	SAMN28062001	SRR19064812	fbe34c5c-e411-430c-b5c4-a4d4257e7d43
WallenZD_2022	PRJNA834801	SAMN28062002	SRR19064811	89853f9d-34a7-4829-8f00-a5f3e6dce97a
WallenZD_2022	PRJNA834801	SAMN28062003	SRR19064814	f2d6b1e0-e9c9-4717-9f8a-74b8ea7b8c96
WallenZD_2022	PRJNA834801	SAMN28062004	SRR19064598	5a3b60db-013f-4fe2-b6f5-d8b6b10023d4
WallenZD_2022	PRJNA834801	SAMN28062005	SRR19064597	bde4eda4-5bd4-4bbe-bf8d-c649707e7078
WallenZD_2022	PRJNA834801	SAMN28062006	SRR19064596	0d7306aa-ca56-4f71-8ab7-a857f8cd6efa
WallenZD_2022	PRJNA834801	SAMN28062007	SRR19064594	85804684-0946-49d5-bffc-e0f212e49abb
WallenZD_2022	PRJNA834801	SAMN28062008	SRR19064593	b6f7be19-814f-4f8c-aa8a-61905f8ccffe
WallenZD_2022	PRJNA834801	SAMN28062009	SRR19064592	9951edf8-3930-42c5-bfc0-78797c068188
WallenZD_2022	PRJNA834801	SAMN28062010	SRR19064595	56a9866d-fc76-4c10-a43f-5de7bc2973be
WallenZD_2022	PRJNA834801	SAMN28062011	SRR19064591	1dbe5e94-c06e-4a4a-8b71-0e022915963e
WallenZD_2022	PRJNA834801	SAMN28062012	SRR19064590	22aab9e2-c3c3-40d4-a0f6-7aa932ebc66d
WallenZD_2022	PRJNA834801	SAMN28062013	SRR19064589	f365b0d4-924e-493f-9683-bf612e37b5be
WallenZD_2022	PRJNA834801	SAMN28062014	SRR19064586	a27b4106-b551-4af0-a181-0d682021299f
WallenZD_2022	PRJNA834801	SAMN28062015	SRR19064585	b7f21197-57df-45ef-82f6-ff12639ca383
WallenZD_2022	PRJNA834801	SAMN28062016	SRR19064584	734ca5da-f555-4b7c-a280-1527ec6a34c8
WallenZD_2022	PRJNA834801	SAMN28062017	SRR19064587	e4179ad1-d77a-4175-9493-6d8b9ac89556
WallenZD_2022	PRJNA834801	SAMN28062018	SRR19064583	b23a5e0a-bbda-4e35-a0d9-838e6655ae80
WallenZD_2022	PRJNA834801	SAMN28062019	SRR19064582	bc174bec-1b89-45a9-838c-060712bf23a9
WallenZD_2022	PRJNA834801	SAMN28062020	SRR19064581	14b8d753-803b-4767-8e15-0986c0523130
WallenZD_2022	PRJNA834801	SAMN28062021	SRR19064580	a33a3e0d-9552-4422-b2aa-c3d6cf3ec43b
WallenZD_2022	PRJNA834801	SAMN28062022	SRR19064578	79ec7cdb-6bbd-41bc-9e9a-9cf5ef5fd271
WallenZD_2022	PRJNA834801	SAMN28062023	SRR19064810	202b1bbf-594e-46b9-9264-5ef032833a4f
WallenZD_2022	PRJNA834801	SAMN28062024	SRR19064808	1d6e7812-3cea-4763-995d-fb6e63656269
WallenZD_2022	PRJNA834801	SAMN28062025	SRR19064807	614ec5bc-68c0-4fd2-8fd6-6548c1c69ce1
WallenZD_2022	PRJNA834801	SAMN28062026	SRR19064806	a0dd8fd3-dc5c-43e5-b6c4-780453d0c73e
WallenZD_2022	PRJNA834801	SAMN28062027	SRR19064805	e15da6e0-2a8e-4b5e-aa35-276a9d8706ee
WallenZD_2022	PRJNA834801	SAMN28062028	SRR19064803	85e34e66-c285-4d07-9d38-58d8472ec06c
WallenZD_2022	PRJNA834801	SAMN28062029	SRR19064802	b9c1bf38-3537-4890-8aa0-318fba730c96
WallenZD_2022	PRJNA834801	SAMN28062030	SRR19064801	212cb780-487c-4a5f-b188-95212463b4c6
WallenZD_2022	PRJNA834801	SAMN28062031	SRR19064804	87e8974d-127b-44be-94f3-641dd18e496b
WallenZD_2022	PRJNA834801	SAMN28062032	SRR19064800	9c467d85-53e8-42d8-9ca3-e12fb1eaf362
WallenZD_2022	PRJNA834801	SAMN28062033	SRR19064799	3cb18bc6-6d51-43ee-8392-58d4f37b97ed
WallenZD_2022	PRJNA834801	SAMN28062034	SRR19064797	34590e00-3dde-4508-8fd8-ce17d0402f43
WallenZD_2022	PRJNA834801	SAMN28062035	SRR19064795	b73fe1be-0480-49e4-ba03-fa80a9c23fb8
WallenZD_2022	PRJNA834801	SAMN28062036	SRR19064794	3cf6004b-fceb-442b-946b-200eab31c5a8
WallenZD_2022	PRJNA834801	SAMN28062037	SRR19064793	877d70e3-54aa-463b-b054-f98a09c4f7bb
WallenZD_2022	PRJNA834801	SAMN28062038	SRR19064796	5d96e079-fbae-4e1e-aedd-7a7d0c9d1bed
WallenZD_2022	PRJNA834801	SAMN28062039	SRR19064792	fc28e827-65ce-4a11-b469-832836532143
WallenZD_2022	PRJNA834801	SAMN28062040	SRR19064791	78636152-b2e4-4d37-bc84-2754e612e4b8
WallenZD_2022	PRJNA834801	SAMN28062041	SRR19064369	6ce00617-6d56-44a7-b4bd-d19632376ac7
WallenZD_2022	PRJNA834801	SAMN28062042	SRR19064368	72515c76-541c-44e1-9266-17eb1c9e3485
WallenZD_2022	PRJNA834801	SAMN28062043	SRR19064366	35fafb42-ad3d-43ee-807d-d997d4097a70
WallenZD_2022	PRJNA834801	SAMN28062044	SRR19064364	cb35e558-74ba-4b36-9fd9-5309a401801c
WallenZD_2022	PRJNA834801	SAMN28062045	SRR19064367	2eec577e-49d4-46ba-bd26-052a4d69297a
WallenZD_2022	PRJNA834801	SAMN28062046	SRR19064363	4c7d467f-d8ad-495d-8c9c-0dd9b6ba8839
WallenZD_2022	PRJNA834801	SAMN28062047	SRR19064362	d55c9004-ab78-4dd6-975c-533af22b3325
WallenZD_2022	PRJNA834801	SAMN28062048	SRR19064361	0ba9f20d-afd3-4b8c-83a5-77f8a34a4b46
WallenZD_2022	PRJNA834801	SAMN28062049	SRR19064360	668a4a3a-737e-4e5c-97ef-7f833ea93670
WallenZD_2022	PRJNA834801	SAMN28062050	SRR19064358	da012b10-5924-4ecb-aa0a-ad56444cfaa5
WallenZD_2022	PRJNA834801	SAMN28062051	SRR19064357	477c08ce-2d1e-47bc-9eaa-b2c6881c00a4
WallenZD_2022	PRJNA834801	SAMN28062052	SRR19064356	20890152-694e-4e1f-9766-b9b3b246cd6c
WallenZD_2022	PRJNA834801	SAMN28062053	SRR19064359	e127798b-5a1c-4618-a28c-1c89493c536c
WallenZD_2022	PRJNA834801	SAMN28062054	SRR19064354	5f8d4254-7653-46e3-814e-ed72cdfcb4d0
WallenZD_2022	PRJNA834801	SAMN28062055	SRR19064353	98e746e0-427d-4165-a9db-60b496e1a195
WallenZD_2022	PRJNA834801	SAMN28062056	SRR19064352	91b9fd67-9570-464d-b1f8-82949d0d8a86
WallenZD_2022	PRJNA834801	SAMN28062057	SRR19064350	0c7def91-b958-43f3-8b45-29f197a101d2
WallenZD_2022	PRJNA834801	SAMN28062058	SRR19064349	966850d9-3a76-4598-aa7a-ca37e54b1d4e
WallenZD_2022	PRJNA834801	SAMN28062059	SRR19064348	9335c4de-fff4-4b37-ae27-a7760a3e2685
WallenZD_2022	PRJNA834801	SAMN28062060	SRR19064351	ff5261e7-b8c9-42a6-b107-af756b4eb3b8
WallenZD_2022	PRJNA834801	SAMN28062061	SRR19064790	ada6dd9b-5b78-4765-9142-f873b4dcdd8e
WallenZD_2022	PRJNA834801	SAMN28062062	SRR19064789	a94b231a-9413-4666-8cde-52223810c4ee
WallenZD_2022	PRJNA834801	SAMN28062063	SRR19064788	6ee92509-891c-4c7b-9ef8-ef994ece5c0b
WallenZD_2022	PRJNA834801	SAMN28062064	SRR19064785	b42d0bf9-d208-40df-b493-8f9eaee1cdaf
WallenZD_2022	PRJNA834801	SAMN28062065	SRR19064784	b1b8038a-2aee-44bc-8252-8c8ff9400ba6
WallenZD_2022	PRJNA834801	SAMN28062066	SRR19064783	b407f494-eabc-4311-be76-8b6ee116746e
WallenZD_2022	PRJNA834801	SAMN28062067	SRR19064786	f4e5f3fd-d71f-44a6-8354-bb2108644ed7
WallenZD_2022	PRJNA834801	SAMN28062068	SRR19064782	e9b04987-6b52-4802-9760-938731c13dc7
WallenZD_2022	PRJNA834801	SAMN28062069	SRR19064781	ed035674-b871-4ab8-8577-c4d5557c63ad
WallenZD_2022	PRJNA834801	SAMN28062070	SRR19064780	9624e148-e364-4960-b612-64986f282366
WallenZD_2022	PRJNA834801	SAMN28062071	SRR19064779	2a292d64-97c8-449a-b7b6-2050d8429ca9
WallenZD_2022	PRJNA834801	SAMN28062072	SRR19064777	e34d71df-049b-4cdd-881c-161b3da20bbd
WallenZD_2022	PRJNA834801	SAMN28062073	SRR19064776	6bc679e0-375a-44ce-948e-5b47bd93a781
WallenZD_2022	PRJNA834801	SAMN28062074	SRR19064778	5be8b74b-5930-4e2c-bd78-fa0482ac98f2
WallenZD_2022	PRJNA834801	SAMN28062075	SRR19064774	83fb3aa0-5bd9-4654-be68-0d70d2b81329
WallenZD_2022	PRJNA834801	SAMN28062076	SRR19064773	a9459ba7-841e-4e7e-9b4d-42a9d0d9f0cd
WallenZD_2022	PRJNA834801	SAMN28062077	SRR19064772	9e8d745c-5744-49b7-aa67-4b560ab964ad
WallenZD_2022	PRJNA834801	SAMN28062078	SRR19064771	3ea5c731-c527-4a32-93ae-b0167205e28d
WallenZD_2022	PRJNA834801	SAMN28062079	SRR19064769	2eada4cd-545e-445f-adf3-0c58aa1546e2
WallenZD_2022	PRJNA834801	SAMN28062080	SRR19064577	9e9c132a-fa87-490a-98f3-b7d5666fcf5d
WallenZD_2022	PRJNA834801	SAMN28062081	SRR19064576	676e19bd-9136-4131-bf09-c56222a26637
WallenZD_2022	PRJNA834801	SAMN28062082	SRR19064770	f97fbcaa-877f-475b-be4d-78a1a97f555b
WallenZD_2022	PRJNA834801	SAMN28062083	SRR19064575	9ad82b3a-3b7b-4be6-a1d8-9d74d0749d80
WallenZD_2022	PRJNA834801	SAMN28062084	SRR19064573	efc52879-df4a-4508-a90a-f7554ae5c195
WallenZD_2022	PRJNA834801	SAMN28062085	SRR19064572	0dca73b0-f464-4fce-b457-4402324cd63c
WallenZD_2022	PRJNA834801	SAMN28062086	SRR19064570	46769450-ca17-46e8-bd08-faaf2f099f0b
WallenZD_2022	PRJNA834801	SAMN28062087	SRR19064569	06cc8130-65ed-4667-a4ea-b750bf950c67
WallenZD_2022	PRJNA834801	SAMN28062088	SRR19064568	0495429e-f9cc-4bdb-9e3a-9b4f62816ed4
WallenZD_2022	PRJNA834801	SAMN28062089	SRR19064571	00fa9aed-b2ce-48d7-beca-c2ca105a84d3
WallenZD_2022	PRJNA834801	SAMN28062090	SRR19064567	d269b87e-c792-48a3-92b3-18fb126c5cff
WallenZD_2022	PRJNA834801	SAMN28062091	SRR19064566	c2a21fca-6466-4e52-8cd4-9595d3702ccd
WallenZD_2022	PRJNA834801	SAMN28062092	SRR19064565	0f346875-5701-47e9-a389-d655d220a40d
WallenZD_2022	PRJNA834801	SAMN28062093	SRR19064564	6f5706e8-baa8-403b-bfbb-a3b79b9a0952
WallenZD_2022	PRJNA834801	SAMN28062094	SRR19064561	217ac330-c17a-4d1f-ad4d-c4d3ed036d6d
